page_path,views,users,views_per_user,average_engagement_time,event_count,key_events,total_revenue
/hc/en-gb/articles/360000737555,60,49,1.2244897959183674,30,185,0,0
/hc/en-gb/articles/5987295689487,60,31,1.935483870967742,22.387096774193548,168,0,0
/hc/en-gb/articles/360000170355,59,47,1.2553191489361701,52.06382978723404,145,0,0
/hc/en-gb/articles/360000751916,59,49,1.2040816326530612,49.48979591836735,164,0,0
/hc/en-gb/articles/360001173895,59,33,1.7878787878787878,154.9090909090909,137,0,0
/hc/en-gb/articles/360001508515,59,29,2.0344827586206895,27.275862068965516,125,0,0
/hc/en-gb/articles/360000175735,58,50,1.16,37.78,157,0,0
/hc/en-gb/articles/360000621135,58,29,2,66.62068965517241,122,0,0
/hc/en-gb/articles/360001330415,58,43,1.3488372093023255,22.72093023255814,181,0,0
/hc/en-gb/articles/360001413096,58,37,1.5675675675675675,30.783783783783782,137,0,0
/hc/en-gb/articles/360001523916,58,46,1.2608695652173914,51.04347826086956,137,0,0
/hc/en-gb/articles/360000204116,57,45,1.2666666666666666,49.733333333333334,159,0,0
/hc/en-gb/sections/360000034335,57,42,1.3571428571428572,16.047619047619047,171,0,0
/hc/en-gb/articles/360000204116,56,38,1.4736842105263157,38.36842105263158,153,0,0
/hc/en-gb/articles/360001108756,56,44,1.2727272727272727,37.95454545454545,134,0,0
/hc/en-gb/articles/8974326930319,56,38,1.4736842105263157,49.44736842105263,181,0,0
/hc/en-gb/articles/360001175895,55,34,1.6176470588235294,89.08823529411765,171,0,0
/hc/en-gb/sections/360001091155,55,27,2.037037037037037,18.48148148148148,117,0,0
/hc/en-gb/sections/7348936006031,55,38,1.4473684210526316,4.421052631578948,119,0,0
/hc/en-gb/articles/360001075575,54,40,1.35,18.1,191,0,0
/hc/en-gb/articles/4405523725583,54,48,1.125,23.979166666666668,199,0,0
/hc/en-gb/articles/207127857,53,30,1.7666666666666666,75.83333333333333,176,0,0
/hc/en-gb/articles/360000202136,53,37,1.4324324324324325,34.972972972972975,133,0,0
/hc/en-gb/articles/360001050575,53,45,1.1777777777777778,25.57777777777778,196,0,0
/hc/en-gb/articles/360001584875,53,51,1.0392156862745099,32.490196078431374,212,0,0
/hc/en-gb/articles/360001131076,51,44,1.1590909090909092,67.93181818181819,199,0,0
/hc/en-gb/articles/360004337836,51,28,1.8214285714285714,126.46428571428571,133,0,0
/hc/en-gb/sections/360000040056,51,32,1.59375,17,112,0,0
/hc/en-gb/articles/360000578455,50,31,1.6129032258064515,41.645161290322584,109,0,0
/hc/en-gb/articles/360001113076,50,39,1.2820512820512822,13.743589743589743,115,0,0
/hc/en-gb/articles/360001125996,50,32,1.5625,28.75,145,0,0
/hc/en-gb/articles/360001244876,50,38,1.3157894736842106,49.078947368421055,139,0,0
/hc/en-gb/articles/360001393596,50,37,1.3513513513513513,25.7027027027027,134,0,0
/hc/en-gb/categories/360000014696,49,36,1.3611111111111112,16.083333333333332,131,0,0
/hc/en-gb/articles/360000570215,48,37,1.2972972972972974,59.4054054054054,123,0,0
/hc/en-gb/articles/360001111156,48,18,2.6666666666666665,88.44444444444444,151,0,0
/hc/en-gb/sections/200732737,48,25,1.92,23.68,100,0,0
/hc/en-gb/articles/360000203776,47,26,1.8076923076923077,37.57692307692308,138,0,0
/hc/en-gb/articles/360001194536,47,42,1.119047619047619,35.57142857142857,171,0,0
/hc/en-gb/articles/360002105076,46,21,2.1904761904761907,68.66666666666667,177,0,0
/hc/en-gb/articles/6686934564239,46,36,1.2777777777777777,16.333333333333332,118,0,0
/hc/en-gb/articles/360000743536,45,34,1.3235294117647058,37.1764705882353,111,0,0
/hc/en-gb/articles/360000930396,45,34,1.3235294117647058,57.294117647058826,155,0,0
/hc/en-gb/articles/360001174055,45,31,1.4516129032258065,63.903225806451616,151,0,0
/hc/en-gb/articles/4614893064591,45,31,1.4516129032258065,57.38709677419355,130,0,0
/hc/en-gb/sections/7348891753487,45,34,1.3235294117647058,4.5588235294117645,95,0,0
/hc/en-gb/articles/360002327275,44,38,1.1578947368421053,17.605263157894736,117,0,0
/hc/en-gb/requests,44,2,22,2511,138,0,0
/hc/en-gb/articles/360000568236,43,35,1.2285714285714286,67.65714285714286,111,0,0
/hc/en-gb/articles/7463891150863,43,26,1.6538461538461537,30.5,124,0,0
/hc/en-gb/articles/360000170355,42,35,1.2,24.114285714285714,95,0,0
